72920,Helen Park 72920,Davis72920,Yes,No,Rest of North Island,2015-08-17 08:00:00.000,72920,Retail
72921,Nelson Century 72921,Clark72921,Yes,Yes,Auckland,2016-07-04 08:00:00.000,72921,Entertainment
72922,Tom 72922,Thomson72922,No,None,Rest of North Island,NULL,72922,Retail
72923,Kelvin 72923,Burn72923,No,None,South Island,NULL,72923,Retail
72924,Helen Park 72924,Davis72924,Yes,Yes,South Island,2015-10-07 08:00:00.000,72924,Insurance
72925,Stephan 72925,Walker72925,Yes,Yes,South Island,2015-03-15 08:00:00.000,72925,Entertainment
72926,Nelson Century 72926,Clark72926,No,None,South Island,NULL,72926,Insurance
72927,Stephan 72927,Walker72927,No,None,Rest of North Island,NULL,72927,Healthcare
72928,Bella 72928,Smith72928,Yes,Yes,South Island,2016-12-26 08:00:00.000,72928,Insurance
72929,John 72929,Dong72929,Yes,Yes,South Island,2016-11-14 08:00:00.000,72929,Pharmaceutical Products
72930,Bella 72930,Smith72930,No,None,South Island,NULL,72930,Shipping Containers
72931,Nelson Century 72931,Clark72931,Yes,Yes,Rest of North Island,2016-03-02 08:00:00.000,72931,Pharmaceutical Products
72932,Tom 72932,Thomson72932,Yes,No,Auckland,2015-03-31 08:00:00.000,72932,Insurance
72933,John 72933,Dong72933,Yes,Yes,South Island,2015-11-08 08:00:00.000,72933,Shipping Containers
72934,Tracy72934,Thomas72934,Yes,Yes,Rest of North Island,2015-03-31 08:00:00.000,72934,Insurance
72935,Jackie Sales 72935,Taylor72935,Yes,No,Rest of North Island,2016-08-20 08:00:00.000,72935,Healthcare
72936,Jackie Sales 72936,Taylor72936,No,None,Auckland,NULL,72936,Retail
72937,Nelson Century 72937,Clark72937,No,None,South Island,NULL,72937,Healthcare
72938,Nelson Century 72938,Clark72938,No,None,South Island,NULL,72938,Computers
72939,Kelvin 72939,Burn72939,Yes,No,Rest of North Island,2016-10-24 08:00:00.000,72939,Insurance
72940,Bella 72940,Smith72940,No,None,South Island,NULL,72940,Entertainment
72941,Tracy72941,Thomas72941,No,None,South Island,NULL,72941,Banking
72942,Kelvin 72942,Burn72942,Yes,Yes,Auckland,2016-10-02 08:00:00.000,72942,Banking
72943,Tracy72943,Thomas72943,Yes,Yes,Rest of North Island,2016-06-03 08:00:00.000,72943,Entertainment
72944,Nelson Century 72944,Clark72944,Yes,Yes,Rest of North Island,2015-09-23 08:00:00.000,72944,Real Estate
72945,Tom 72945,Thomson72945,Yes,No,Rest of North Island,2016-10-21 08:00:00.000,72945,Tax Agent
72946,Tom 72946,Thomson72946,Yes,No,South Island,2015-08-06 08:00:00.000,72946,Healthcare
72947,Steven 72947,Williams72947,No,None,Auckland,NULL,72947,Tax Agent
72948,Nelson Century 72948,Clark72948,Yes,No,Rest of North Island,2016-09-02 08:00:00.000,72948,Pharmaceutical Products
72949,Tracy72949,Thomas72949,Yes,Yes,Rest of North Island,2015-10-22 08:00:00.000,72949,Shipping Containers
72950,Bella 72950,Smith72950,Yes,No,South Island,2016-03-04 08:00:00.000,72950,Real Estate
72951,Nelson Century 72951,Clark72951,No,None,South Island,NULL,72951,Computers
72952,Stephan 72952,Walker72952,Yes,No,South Island,2016-12-10 08:00:00.000,72952,Computers
72953,Tracy72953,Thomas72953,No,None,Rest of North Island,NULL,72953,Insurance
72954,Steven 72954,Williams72954,No,None,South Island,NULL,72954,Computers
72955,Stephan 72955,Walker72955,Yes,No,Auckland,2016-03-03 08:00:00.000,72955,Tax Agent
72956,Steven 72956,Williams72956,No,None,South Island,NULL,72956,Banking
72957,Steven 72957,Williams72957,Yes,Yes,Auckland,2015-02-25 08:00:00.000,72957,Tax Agent
72958,Stephan 72958,Walker72958,No,None,South Island,NULL,72958,Computers
72959,Stephan 72959,Walker72959,No,None,Rest of North Island,NULL,72959,Banking
72960,Tom 72960,Thomson72960,Yes,No,South Island,2016-01-12 08:00:00.000,72960,Retail
72961,Tracy72961,Thomas72961,No,None,Rest of North Island,NULL,72961,Tax Agent
72962,Jackie Sales 72962,Taylor72962,No,None,Rest of North Island,NULL,72962,Insurance
72963,Bella 72963,Smith72963,Yes,No,South Island,2016-11-05 08:00:00.000,72963,Banking
72964,Nelson Century 72964,Clark72964,Yes,Yes,South Island,2016-09-15 08:00:00.000,72964,Tax Agent
72965,Tracy72965,Thomas72965,No,None,Auckland,NULL,72965,Banking
72966,John 72966,Dong72966,No,None,Auckland,NULL,72966,Tax Agent
72967,Nelson Century 72967,Clark72967,No,None,Rest of North Island,NULL,72967,Insurance
72968,Kelvin 72968,Burn72968,No,None,Auckland,NULL,72968,Retail
72969,John 72969,Dong72969,Yes,Yes,South Island,2015-08-11 08:00:00.000,72969,Real Estate
72970,Kelvin 72970,Burn72970,Yes,Yes,Rest of North Island,2016-05-28 08:00:00.000,72970,Tax Agent
72971,Tracy72971,Thomas72971,Yes,Yes,Auckland,2016-03-22 08:00:00.000,72971,Pharmaceutical Products
72972,John 72972,Dong72972,No,None,Rest of North Island,NULL,72972,Entertainment
72973,Steven 72973,Williams72973,No,None,Auckland,NULL,72973,Shipping Containers
72974,Bella 72974,Smith72974,Yes,Yes,South Island,2015-07-22 08:00:00.000,72974,Healthcare
72975,Kelvin 72975,Burn72975,Yes,No,Auckland,2016-10-02 08:00:00.000,72975,Pharmaceutical Products
72976,John 72976,Dong72976,Yes,No,Auckland,2016-12-23 08:00:00.000,72976,Healthcare
72977,Nelson Century 72977,Clark72977,No,None,Rest of North Island,NULL,72977,Banking
72978,John 72978,Dong72978,No,None,South Island,NULL,72978,Tax Agent
72979,Tom 72979,Thomson72979,No,None,Rest of North Island,NULL,72979,Retail
72980,Nelson Century 72980,Clark72980,No,None,Auckland,NULL,72980,Healthcare
72981,John 72981,Dong72981,No,None,Rest of North Island,NULL,72981,Computers
72982,Helen Park 72982,Davis72982,Yes,Yes,Rest of North Island,2016-05-31 08:00:00.000,72982,Real Estate
72983,Helen Park 72983,Davis72983,Yes,No,Auckland,2016-11-28 08:00:00.000,72983,Entertainment
72984,Kelvin 72984,Burn72984,No,None,Rest of North Island,NULL,72984,Banking
72985,Helen Park 72985,Davis72985,Yes,Yes,South Island,2016-06-12 08:00:00.000,72985,Tax Agent
72986,John 72986,Dong72986,No,None,South Island,NULL,72986,Healthcare
72987,Steven 72987,Williams72987,Yes,Yes,Auckland,2015-08-22 08:00:00.000,72987,Shipping Containers
72988,Tracy72988,Thomas72988,Yes,No,Auckland,2016-04-26 08:00:00.000,72988,Insurance
72989,Stephan 72989,Walker72989,No,None,South Island,NULL,72989,Banking
72990,Tracy72990,Thomas72990,Yes,Yes,Rest of North Island,2015-12-06 08:00:00.000,72990,Computers
72991,Jackie Sales 72991,Taylor72991,Yes,No,Auckland,2016-04-21 08:00:00.000,72991,Entertainment
72992,Bella 72992,Smith72992,Yes,No,Auckland,2015-08-16 08:00:00.000,72992,Retail
72993,Nelson Century 72993,Clark72993,No,None,Rest of North Island,NULL,72993,Real Estate
72994,Kelvin 72994,Burn72994,Yes,No,South Island,2016-03-04 08:00:00.000,72994,Pharmaceutical Products
72995,Steven 72995,Williams72995,Yes,No,Rest of North Island,2015-11-13 08:00:00.000,72995,Entertainment
72996,Bella 72996,Smith72996,No,None,Auckland,NULL,72996,Shipping Containers
72997,Stephan 72997,Walker72997,Yes,Yes,South Island,2015-06-10 08:00:00.000,72997,Computers
72998,Kelvin 72998,Burn72998,Yes,Yes,South Island,2016-02-28 08:00:00.000,72998,Entertainment
72999,Nelson Century 72999,Clark72999,Yes,No,Rest of North Island,2015-07-23 08:00:00.000,72999,Entertainment
73000,John 73000,Dong73000,No,None,South Island,NULL,73000,Healthcare
73001,Stephan 73001,Walker73001,Yes,Yes,Rest of North Island,2015-11-18 08:00:00.000,73001,Entertainment
73002,Bella 73002,Smith73002,Yes,No,Rest of North Island,2015-09-07 08:00:00.000,73002,Healthcare
73003,Tom 73003,Thomson73003,Yes,No,South Island,2015-12-03 08:00:00.000,73003,Banking
73004,Helen Park 73004,Davis73004,Yes,Yes,Rest of North Island,2016-06-01 08:00:00.000,73004,Tax Agent
73005,John 73005,Dong73005,Yes,No,South Island,2016-01-22 08:00:00.000,73005,Computers
73006,Steven 73006,Williams73006,No,None,South Island,NULL,73006,Tax Agent
73007,Stephan 73007,Walker73007,Yes,Yes,Auckland,2015-08-15 08:00:00.000,73007,Entertainment
73008,Nelson Century 73008,Clark73008,No,None,South Island,NULL,73008,Healthcare
73009,Bella 73009,Smith73009,No,None,Rest of North Island,NULL,73009,Retail
73010,Nelson Century 73010,Clark73010,No,None,Auckland,NULL,73010,Shipping Containers
73011,Steven 73011,Williams73011,No,None,South Island,NULL,73011,Entertainment
73012,Tracy73012,Thomas73012,Yes,Yes,South Island,2016-07-22 08:00:00.000,73012,Entertainment
73013,Nelson Century 73013,Clark73013,No,None,Rest of North Island,NULL,73013,Entertainment
73014,Bella 73014,Smith73014,Yes,Yes,Rest of North Island,2015-04-01 08:00:00.000,73014,Real Estate
73015,Stephan 73015,Walker73015,No,None,South Island,NULL,73015,Real Estate
73016,Kelvin 73016,Burn73016,No,None,Rest of North Island,NULL,73016,Healthcare
73017,Bella 73017,Smith73017,No,None,Rest of North Island,NULL,73017,Insurance
73018,Bella 73018,Smith73018,Yes,No,Auckland,2015-11-21 08:00:00.000,73018,Entertainment
73019,Bella 73019,Smith73019,Yes,Yes,South Island,2016-10-14 08:00:00.000,73019,Insurance
73020,Nelson Century 73020,Clark73020,No,None,Auckland,NULL,73020,Shipping Containers
73021,Jackie Sales 73021,Taylor73021,Yes,Yes,Rest of North Island,2016-06-12 08:00:00.000,73021,Entertainment
73022,Bella 73022,Smith73022,Yes,No,Auckland,2016-05-08 08:00:00.000,73022,Retail
73023,Helen Park 73023,Davis73023,Yes,No,South Island,2015-06-01 08:00:00.000,73023,Real Estate
73024,Steven 73024,Williams73024,No,None,South Island,NULL,73024,Insurance
73025,Bella 73025,Smith73025,No,None,Auckland,NULL,73025,Computers
73026,Bella 73026,Smith73026,Yes,No,Auckland,2016-08-02 08:00:00.000,73026,Banking
73027,Tracy73027,Thomas73027,No,None,Rest of North Island,NULL,73027,Computers
73028,John 73028,Dong73028,No,None,Auckland,NULL,73028,Pharmaceutical Products
73029,Steven 73029,Williams73029,No,None,Auckland,NULL,73029,Retail
73030,Stephan 73030,Walker73030,Yes,No,Rest of North Island,2016-01-06 08:00:00.000,73030,Entertainment
73031,Stephan 73031,Walker73031,Yes,Yes,South Island,2016-01-30 08:00:00.000,73031,Computers
73032,Stephan 73032,Walker73032,Yes,Yes,Rest of North Island,2016-12-04 08:00:00.000,73032,Retail
73033,Stephan 73033,Walker73033,Yes,No,Rest of North Island,2015-06-03 08:00:00.000,73033,Entertainment
73034,Kelvin 73034,Burn73034,No,None,Rest of North Island,NULL,73034,Pharmaceutical Products
73035,Helen Park 73035,Davis73035,No,None,Rest of North Island,NULL,73035,Entertainment
73036,Steven 73036,Williams73036,No,None,Rest of North Island,NULL,73036,Healthcare
73037,Kelvin 73037,Burn73037,No,None,Rest of North Island,NULL,73037,Banking
73038,Tracy73038,Thomas73038,No,None,Rest of North Island,NULL,73038,Insurance
73039,Kelvin 73039,Burn73039,Yes,No,Auckland,2015-05-11 08:00:00.000,73039,Computers
73040,Tom 73040,Thomson73040,Yes,Yes,Rest of North Island,2015-09-04 08:00:00.000,73040,Tax Agent
73041,Helen Park 73041,Davis73041,No,None,Rest of North Island,NULL,73041,Real Estate
73042,Kelvin 73042,Burn73042,No,None,South Island,NULL,73042,Entertainment
73043,Steven 73043,Williams73043,No,None,Rest of North Island,NULL,73043,Pharmaceutical Products
73044,Stephan 73044,Walker73044,No,None,Rest of North Island,NULL,73044,Entertainment
73045,Kelvin 73045,Burn73045,Yes,No,Auckland,2016-06-15 08:00:00.000,73045,Computers
73046,Stephan 73046,Walker73046,No,None,Rest of North Island,NULL,73046,Healthcare
73047,Tom 73047,Thomson73047,No,None,South Island,NULL,73047,Retail
73048,Helen Park 73048,Davis73048,Yes,No,Auckland,2016-06-19 08:00:00.000,73048,Computers
73049,Nelson Century 73049,Clark73049,No,None,Rest of North Island,NULL,73049,Healthcare
73050,Nelson Century 73050,Clark73050,No,None,South Island,NULL,73050,Entertainment
73051,Stephan 73051,Walker73051,No,None,South Island,NULL,73051,Entertainment
73052,Helen Park 73052,Davis73052,Yes,Yes,Auckland,2015-09-23 08:00:00.000,73052,Tax Agent
73053,Helen Park 73053,Davis73053,No,None,Rest of North Island,NULL,73053,Healthcare
73054,Tracy73054,Thomas73054,Yes,Yes,Auckland,2016-06-26 08:00:00.000,73054,Retail
73055,Jackie Sales 73055,Taylor73055,Yes,Yes,Auckland,2016-12-16 08:00:00.000,73055,Entertainment
73056,Tom 73056,Thomson73056,No,None,South Island,NULL,73056,Real Estate
73057,Helen Park 73057,Davis73057,No,None,Rest of North Island,NULL,73057,Healthcare
73058,Steven 73058,Williams73058,No,None,Auckland,NULL,73058,Healthcare
73059,Steven 73059,Williams73059,Yes,No,Auckland,2016-12-24 08:00:00.000,73059,Real Estate
73060,Kelvin 73060,Burn73060,Yes,Yes,Rest of North Island,2016-03-12 08:00:00.000,73060,Retail
73061,Nelson Century 73061,Clark73061,Yes,No,South Island,2016-01-23 08:00:00.000,73061,Pharmaceutical Products
73062,Kelvin 73062,Burn73062,No,None,Rest of North Island,NULL,73062,Healthcare
73063,Steven 73063,Williams73063,Yes,No,Rest of North Island,2015-03-23 08:00:00.000,73063,Banking
73064,Jackie Sales 73064,Taylor73064,No,None,Rest of North Island,NULL,73064,Tax Agent
73065,Stephan 73065,Walker73065,No,None,Rest of North Island,NULL,73065,Insurance
73066,Tom 73066,Thomson73066,No,None,Rest of North Island,NULL,73066,Healthcare
73067,John 73067,Dong73067,No,None,South Island,NULL,73067,Healthcare
73068,John 73068,Dong73068,Yes,No,South Island,2016-07-10 08:00:00.000,73068,Retail
73069,Stephan 73069,Walker73069,No,None,Rest of North Island,NULL,73069,Pharmaceutical Products
73070,Jackie Sales 73070,Taylor73070,No,None,Rest of North Island,NULL,73070,Tax Agent
73071,Jackie Sales 73071,Taylor73071,No,None,Auckland,NULL,73071,Tax Agent
73072,Kelvin 73072,Burn73072,No,None,South Island,NULL,73072,Insurance
73073,John 73073,Dong73073,Yes,No,Auckland,2015-07-02 08:00:00.000,73073,Pharmaceutical Products
73074,Jackie Sales 73074,Taylor73074,Yes,Yes,South Island,2015-01-18 08:00:00.000,73074,Computers
73075,Kelvin 73075,Burn73075,Yes,No,Auckland,2015-07-07 08:00:00.000,73075,Shipping Containers
73076,Stephan 73076,Walker73076,Yes,Yes,South Island,2015-03-20 08:00:00.000,73076,Tax Agent
73077,Stephan 73077,Walker73077,Yes,Yes,Rest of North Island,2016-06-13 08:00:00.000,73077,Insurance
73078,Helen Park 73078,Davis73078,Yes,Yes,South Island,2016-04-29 08:00:00.000,73078,Healthcare
73079,Tracy73079,Thomas73079,Yes,Yes,Auckland,2016-02-08 08:00:00.000,73079,Computers
73080,Bella 73080,Smith73080,No,None,Auckland,NULL,73080,Retail
73081,Steven 73081,Williams73081,Yes,No,Auckland,2016-09-20 08:00:00.000,73081,Insurance
73082,Helen Park 73082,Davis73082,No,None,Rest of North Island,NULL,73082,Healthcare
73083,Stephan 73083,Walker73083,No,None,Auckland,NULL,73083,Computers
73084,Tracy73084,Thomas73084,No,None,Rest of North Island,NULL,73084,Real Estate
73085,Steven 73085,Williams73085,Yes,No,Auckland,2016-06-13 08:00:00.000,73085,Retail
73086,Tracy73086,Thomas73086,No,None,South Island,NULL,73086,Pharmaceutical Products
73087,Bella 73087,Smith73087,No,None,Auckland,NULL,73087,Healthcare
73088,Steven 73088,Williams73088,Yes,Yes,Rest of North Island,2015-09-25 08:00:00.000,73088,Pharmaceutical Products
73089,Steven 73089,Williams73089,Yes,No,Auckland,2016-12-12 08:00:00.000,73089,Computers
73090,Jackie Sales 73090,Taylor73090,No,None,Rest of North Island,NULL,73090,Computers
73091,Jackie Sales 73091,Taylor73091,No,None,South Island,NULL,73091,Shipping Containers
73092,Kelvin 73092,Burn73092,No,None,Rest of North Island,NULL,73092,Insurance
73093,Tom 73093,Thomson73093,No,None,South Island,NULL,73093,Retail
73094,Tracy73094,Thomas73094,Yes,Yes,South Island,2016-11-23 08:00:00.000,73094,Banking
73095,Helen Park 73095,Davis73095,Yes,Yes,Rest of North Island,2016-08-30 08:00:00.000,73095,Insurance
73096,Stephan 73096,Walker73096,No,None,Auckland,NULL,73096,Real Estate
73097,Bella 73097,Smith73097,No,None,South Island,NULL,73097,Tax Agent
73098,Stephan 73098,Walker73098,Yes,No,Rest of North Island,2015-07-14 08:00:00.000,73098,Entertainment
73099,Stephan 73099,Walker73099,No,None,Rest of North Island,NULL,73099,Banking
73100,Steven 73100,Williams73100,Yes,No,Rest of North Island,2015-12-30 08:00:00.000,73100,Shipping Containers
73101,Jackie Sales 73101,Taylor73101,Yes,No,South Island,2015-10-14 08:00:00.000,73101,Healthcare
73102,Jackie Sales 73102,Taylor73102,No,None,Auckland,NULL,73102,Real Estate
73103,John 73103,Dong73103,Yes,No,South Island,2015-09-23 08:00:00.000,73103,Insurance
73104,Bella 73104,Smith73104,No,None,Auckland,NULL,73104,Insurance
73105,Bella 73105,Smith73105,Yes,Yes,South Island,2015-07-06 08:00:00.000,73105,Insurance
73106,John 73106,Dong73106,Yes,Yes,Auckland,2016-07-26 08:00:00.000,73106,Real Estate
73107,Steven 73107,Williams73107,No,None,Auckland,NULL,73107,Entertainment
73108,Tom 73108,Thomson73108,Yes,Yes,Rest of North Island,2016-05-28 08:00:00.000,73108,Entertainment
73109,Stephan 73109,Walker73109,Yes,No,Auckland,2016-06-11 08:00:00.000,73109,Tax Agent
73110,Stephan 73110,Walker73110,No,None,Auckland,NULL,73110,Insurance
73111,Steven 73111,Williams73111,Yes,No,Auckland,2015-11-05 08:00:00.000,73111,Banking
73112,Bella 73112,Smith73112,No,None,South Island,NULL,73112,Shipping Containers
73113,John 73113,Dong73113,Yes,No,Auckland,2016-03-26 08:00:00.000,73113,Shipping Containers
73114,Nelson Century 73114,Clark73114,Yes,No,South Island,2016-10-12 08:00:00.000,73114,Tax Agent
73115,Helen Park 73115,Davis73115,Yes,Yes,Rest of North Island,2015-04-28 08:00:00.000,73115,Banking
73116,Jackie Sales 73116,Taylor73116,No,None,South Island,NULL,73116,Healthcare
73117,Bella 73117,Smith73117,No,None,Rest of North Island,NULL,73117,Retail
73118,Bella 73118,Smith73118,No,None,Auckland,NULL,73118,Tax Agent
73119,John 73119,Dong73119,Yes,No,South Island,2015-06-27 08:00:00.000,73119,Computers
73120,Stephan 73120,Walker73120,No,None,Auckland,NULL,73120,Pharmaceutical Products
73121,Jackie Sales 73121,Taylor73121,No,None,South Island,NULL,73121,Tax Agent
73122,Helen Park 73122,Davis73122,Yes,No,Rest of North Island,2015-07-11 08:00:00.000,73122,Shipping Containers
73123,Helen Park 73123,Davis73123,Yes,Yes,Auckland,2016-06-25 08:00:00.000,73123,Insurance
73124,Nelson Century 73124,Clark73124,No,None,Rest of North Island,NULL,73124,Retail
73125,Jackie Sales 73125,Taylor73125,No,None,Rest of North Island,NULL,73125,Shipping Containers
73126,Bella 73126,Smith73126,No,None,South Island,NULL,73126,Banking
73127,Stephan 73127,Walker73127,No,None,Auckland,NULL,73127,Retail
73128,Kelvin 73128,Burn73128,No,None,Rest of North Island,NULL,73128,Retail
73129,Bella 73129,Smith73129,No,None,Rest of North Island,NULL,73129,Computers
73130,Kelvin 73130,Burn73130,No,None,Auckland,NULL,73130,Pharmaceutical Products
73131,Stephan 73131,Walker73131,No,None,South Island,NULL,73131,Shipping Containers
73132,Nelson Century 73132,Clark73132,No,None,Rest of North Island,NULL,73132,Tax Agent
73133,Helen Park 73133,Davis73133,Yes,No,Auckland,2015-05-13 08:00:00.000,73133,Computers
73134,John 73134,Dong73134,Yes,No,South Island,2016-12-18 08:00:00.000,73134,Healthcare
